participant,item,correct,Test_Time,Interval
54,15,0,AM,Delay
54,16,1,AM,Delay
54,17,0,AM,Delay
54,18,1,AM,Delay
54,19,0,AM,Delay
54,20,1,AM,Delay
55,1,0,AM,Delay
55,2,0,AM,Delay
55,3,0,AM,Delay
55,4,1,AM,Delay
55,5,1,AM,Delay
55,6,1,AM,Delay
55,7,0,AM,Delay
55,8,0,AM,Delay
55,9,0,AM,Delay
55,10,1,AM,Delay
55,11,0,AM,Delay
55,12,1,AM,Delay
55,13,0,AM,Delay
55,14,0,AM,Delay
55,15,0,AM,Delay
55,16,0,AM,Delay
55,17,0,AM,Delay
55,18,1,AM,Delay
55,19,1,AM,Delay
55,20,1,AM,Delay
56,1,0,AM,Delay
56,2,1,AM,Delay
56,3,1,AM,Delay
56,4,1,AM,Delay
56,5,1,AM,Delay
56,6,1,AM,Delay
56,7,0,AM,Delay
56,8,1,AM,Delay
56,9,0,AM,Delay
56,10,0,AM,Delay
56,11,1,AM,Delay
56,12,1,AM,Delay
56,13,1,AM,Delay
56,14,0,AM,Delay
56,15,1,AM,Delay
56,16,0,AM,Delay
56,17,0,AM,Delay
56,18,1,AM,Delay
56,19,0,AM,Delay
56,20,1,AM,Delay
57,1,1,AM,Delay
57,2,1,AM,Delay
57,3,0,AM,Delay
57,4,0,AM,Delay
57,5,0,AM,Delay
57,6,1,AM,Delay
57,7,0,AM,Delay
57,8,0,AM,Delay
57,9,0,AM,Delay
57,10,0,AM,Delay
57,11,1,AM,Delay
57,12,1,AM,Delay
57,13,0,AM,Delay
57,14,0,AM,Delay
57,15,1,AM,Delay
57,16,1,AM,Delay
57,17,1,AM,Delay
57,18,0,AM,Delay
57,19,0,AM,Delay
57,20,1,AM,Delay
58,1,0,AM,Delay
58,2,0,AM,Delay
58,3,1,AM,Delay
58,4,0,AM,Delay
58,5,1,AM,Delay
58,6,1,AM,Delay
58,7,0,AM,Delay
58,8,0,AM,Delay
58,9,0,AM,Delay
58,10,1,AM,Delay
58,11,1,AM,Delay
58,12,0,AM,Delay
58,13,0,AM,Delay
58,14,1,AM,Delay
58,15,0,AM,Delay
58,16,0,AM,Delay
58,17,0,AM,Delay
58,18,0,AM,Delay
58,19,1,AM,Delay
58,20,1,AM,Delay
59,1,1,AM,Delay
59,2,0,AM,Delay
59,3,1,AM,Delay
59,4,1,AM,Delay
59,5,1,AM,Delay
59,6,0,AM,Delay
59,7,1,AM,Delay
59,8,1,AM,Delay
59,9,0,AM,Delay
59,10,0,AM,Delay
59,11,1,AM,Delay
59,12,1,AM,Delay
59,13,1,AM,Delay
59,14,0,AM,Delay
59,15,0,AM,Delay
59,16,0,AM,Delay
59,17,0,AM,Delay
59,18,1,AM,Delay
59,19,1,AM,Delay
59,20,1,AM,Delay
60,1,1,AM,Delay
60,2,0,AM,Delay
60,3,1,AM,Delay
60,4,1,AM,Delay
60,5,1,AM,Delay
60,6,0,AM,Delay
60,7,0,AM,Delay
60,8,1,AM,Delay
60,9,0,AM,Delay
60,10,0,AM,Delay
60,11,0,AM,Delay
60,12,0,AM,Delay
60,13,0,AM,Delay
60,14,0,AM,Delay
60,15,0,AM,Delay
60,16,0,AM,Delay
60,17,0,AM,Delay
60,18,1,AM,Delay
60,19,0,AM,Delay
60,20,0,AM,Delay
61,1,0,AM,Delay
61,2,0,AM,Delay
61,3,1,AM,Delay
61,4,0,AM,Delay
61,5,0,AM,Delay
61,6,0,AM,Delay
61,7,1,AM,Delay
61,8,1,AM,Delay
61,9,0,AM,Delay
61,10,1,AM,Delay
61,11,0,AM,Delay
61,12,0,AM,Delay
61,13,0,AM,Delay
61,14,1,AM,Delay
61,15,0,AM,Delay
61,16,0,AM,Delay
61,17,0,AM,Delay
61,18,0,AM,Delay
61,19,1,AM,Delay
61,20,0,AM,Delay
62,1,0,AM,Delay
62,2,1,AM,Delay
62,3,1,AM,Delay
62,4,0,AM,Delay
62,5,0,AM,Delay
62,6,1,AM,Delay
62,7,0,AM,Delay
62,8,0,AM,Delay
62,9,1,AM,Delay
62,10,1,AM,Delay
62,11,0,AM,Delay
62,12,0,AM,Delay
62,13,0,AM,Delay
62,14,0,AM,Delay
62,15,1,AM,Delay
62,16,1,AM,Delay
62,17,0,AM,Delay
62,18,1,AM,Delay
62,19,1,AM,Delay
62,20,1,AM,Delay
63,1,0,AM,Delay
63,2,0,AM,Delay
63,3,0,AM,Delay
63,4,0,AM,Delay
63,5,1,AM,Delay
63,6,0,AM,Delay
63,7,1,AM,Delay
63,8,1,AM,Delay
63,9,0,AM,Delay
63,10,0,AM,Delay
63,11,1,AM,Delay
63,12,0,AM,Delay
63,13,1,AM,Delay
63,14,0,AM,Delay
63,15,0,AM,Delay
63,16,0,AM,Delay
63,17,1,AM,Delay
63,18,1,AM,Delay
63,19,0,AM,Delay
63,20,1,AM,Delay
64,1,0,AM,Delay
64,2,0,AM,Delay
64,3,0,AM,Delay
64,4,1,AM,Delay
64,5,1,AM,Delay
64,6,0,AM,Delay
64,7,0,AM,Delay
64,8,1,AM,Delay
64,9,0,AM,Delay
64,10,0,AM,Delay
64,11,0,AM,Delay
64,12,1,AM,Delay
64,13,0,AM,Delay
64,14,1,AM,Delay
64,15,0,AM,Delay
64,16,0,AM,Delay
64,17,1,AM,Delay
64,18,0,AM,Delay
64,19,0,AM,Delay
64,20,0,AM,Delay
65,1,1,AM,Delay
65,2,1,AM,Delay
65,3,1,AM,Delay
65,4,1,AM,Delay
65,5,1,AM,Delay
65,6,1,AM,Delay
65,7,1,AM,Delay
65,8,1,AM,Delay
65,9,1,AM,Delay
65,10,0,AM,Delay
65,11,0,AM,Delay
65,12,0,AM,Delay
65,13,0,AM,Delay
65,14,0,AM,Delay
65,15,1,AM,Delay
65,16,0,AM,Delay
65,17,1,AM,Delay
65,18,0,AM,Delay
65,19,1,AM,Delay
65,20,0,AM,Delay
66,1,1,AM,Delay
66,2,1,AM,Delay
66,3,1,AM,Delay
66,4,0,AM,Delay
66,5,1,AM,Delay
66,6,1,AM,Delay
66,7,0,AM,Delay
66,8,0,AM,Delay
66,9,1,AM,Delay
66,10,1,AM,Delay
66,11,1,AM,Delay
66,12,0,AM,Delay
66,13,0,AM,Delay
66,14,1,AM,Delay
66,15,1,AM,Delay
66,16,1,AM,Delay
66,17,0,AM,Delay
66,18,1,AM,Delay
66,19,1,AM,Delay
66,20,1,AM,Delay
67,1,0,AM,Delay
67,2,0,AM,Delay
67,3,0,AM,Delay
67,4,1,AM,Delay
67,5,1,AM,Delay
67,6,0,AM,Delay
67,7,0,AM,Delay
67,8,1,AM,Delay
67,9,1,AM,Delay
67,10,0,AM,Delay
67,11,0,AM,Delay
67,12,0,AM,Delay
67,13,1,AM,Delay
67,14,0,AM,Delay
67,15,0,AM,Delay
67,16,0,AM,Delay
67,17,1,AM,Delay
67,18,1,AM,Delay
67,19,0,AM,Delay
67,20,1,AM,Delay
68,1,1,AM,Delay
68,2,0,AM,Delay
68,3,0,AM,Delay
68,4,0,AM,Delay
68,5,0,AM,Delay
68,6,1,AM,Delay
68,7,1,AM,Delay
68,8,1,AM,Delay
68,9,1,AM,Delay
68,10,1,AM,Delay
68,11,0,AM,Delay
68,12,1,AM,Delay
68,13,0,AM,Delay
68,14,1,AM,Delay
68,15,0,AM,Delay
68,16,0,AM,Delay
68,17,0,AM,Delay
68,18,1,AM,Delay
68,19,0,AM,Delay
68,20,0,AM,Delay
69,1,1,AM,Delay
69,2,0,AM,Delay
69,3,0,AM,Delay
69,4,0,AM,Delay
69,5,1,AM,Delay
69,6,1,AM,Delay
69,7,0,AM,Delay
69,8,1,AM,Delay
69,9,0,AM,Delay
69,10,1,AM,Delay
69,11,1,AM,Delay
69,12,0,AM,Delay
69,13,1,AM,Delay
69,14,0,AM,Delay
69,15,0,AM,Delay
69,16,0,AM,Delay
69,17,0,AM,Delay
69,18,1,AM,Delay
69,19,0,AM,Delay
69,20,0,AM,Delay
70,1,0,AM,Delay
70,2,0,AM,Delay
70,3,1,AM,Delay
70,4,0,AM,Delay
70,5,0,AM,Delay
70,6,1,AM,Delay
70,7,0,AM,Delay
70,8,1,AM,Delay
70,9,1,AM,Delay
70,10,1,AM,Delay
70,11,1,AM,Delay
70,12,1,AM,Delay
70,13,0,AM,Delay
70,14,1,AM,Delay
70,15,0,AM,Delay
70,16,0,AM,Delay
70,17,0,AM,Delay
70,18,0,AM,Delay
70,19,0,AM,Delay
70,20,0,AM,Delay
71,1,0,AM,Delay
71,2,1,AM,Delay
71,3,0,AM,Delay
71,4,1,AM,Delay
71,5,0,AM,Delay
71,6,1,AM,Delay
71,7,1,AM,Delay
71,8,1,AM,Delay
71,9,0,AM,Delay
71,10,1,AM,Delay
71,11,1,AM,Delay
71,12,0,AM,Delay
71,13,0,AM,Delay
71,14,0,AM,Delay
71,15,1,AM,Delay
71,16,1,AM,Delay
71,17,0,AM,Delay
71,18,1,AM,Delay
71,19,0,AM,Delay
71,20,1,AM,Delay
72,1,0,AM,Delay
72,2,0,AM,Delay
72,3,0,AM,Delay
72,4,0,AM,Delay
72,5,0,AM,Delay
72,6,1,AM,Delay
72,7,0,AM,Delay
72,8,1,AM,Delay
72,9,0,AM,Delay
72,10,1,AM,Delay
72,11,0,AM,Delay
72,12,1,AM,Delay
72,13,0,AM,Delay
72,14,1,AM,Delay
72,15,0,AM,Delay
72,16,1,AM,Delay
72,17,0,AM,Delay
72,18,1,AM,Delay
72,19,1,AM,Delay
72,20,1,AM,Delay
73,1,0,AM,Delay
73,2,0,AM,Delay
73,3,1,AM,Delay
73,4,0,AM,Delay
73,5,0,AM,Delay
73,6,0,AM,Delay
73,7,0,AM,Delay
73,8,0,AM,Delay
73,9,0,AM,Delay
73,10,0,AM,Delay
73,11,0,AM,Delay
73,12,0,AM,Delay
73,13,0,AM,Delay
73,14,1,AM,Delay
73,15,1,AM,Delay
73,16,0,AM,Delay
73,17,0,AM,Delay
73,18,0,AM,Delay
73,19,0,AM,Delay
73,20,1,AM,Delay
74,1,0,AM,Delay
74,2,0,AM,Delay
74,3,0,AM,Delay
74,4,1,AM,Delay
74,5,1,AM,Delay
74,6,1,AM,Delay
74,7,0,AM,Delay
74,8,0,AM,Delay
74,9,0,AM,Delay
74,10,1,AM,Delay
74,11,1,AM,Delay
74,12,1,AM,Delay
74,13,1,AM,Delay
74,14,0,AM,Delay
74,15,0,AM,Delay
74,16,0,AM,Delay
74,17,1,AM,Delay
74,18,1,AM,Delay
74,19,0,AM,Delay
74,20,1,AM,Delay
75,1,1,AM,Delay
75,2,1,AM,Delay
75,3,0,AM,Delay
75,4,0,AM,Delay
75,5,1,AM,Delay
75,6,0,AM,Delay
75,7,0,AM,Delay
75,8,0,AM,Delay
75,9,1,AM,Delay
75,10,1,AM,Delay
75,11,0,AM,Delay
75,12,0,AM,Delay
75,13,0,AM,Delay
75,14,1,AM,Delay
75,15,0,AM,Delay
75,16,1,AM,Delay
75,17,0,AM,Delay
75,18,0,AM,Delay
75,19,0,AM,Delay
75,20,0,AM,Delay
76,1,0,AM,Delay
76,2,1,AM,Delay
76,3,1,AM,Delay
76,4,0,AM,Delay
76,5,0,AM,Delay
76,6,0,AM,Delay
76,7,0,AM,Delay
76,8,0,AM,Delay
76,9,1,AM,Delay
76,10,0,AM,Delay
76,11,1,AM,Delay
76,12,0,AM,Delay
76,13,1,AM,Delay
76,14,0,AM,Delay
76,15,0,AM,Delay
76,16,0,AM,Delay
76,17,0,AM,Delay
76,18,0,AM,Delay
76,19,0,AM,Delay
76,20,0,AM,Delay
77,1,1,AM,Delay
77,2,1,AM,Delay
77,3,0,AM,Delay
77,4,0,AM,Delay
77,5,1,AM,Delay
77,6,0,AM,Delay
77,7,1,AM,Delay
77,8,1,AM,Delay
77,9,1,AM,Delay
77,10,0,AM,Delay
77,11,1,AM,Delay
77,12,1,AM,Delay
77,13,1,AM,Delay
77,14,0,AM,Delay
77,15,1,AM,Delay
77,16,0,AM,Delay
77,17,1,AM,Delay
77,18,1,AM,Delay
77,19,0,AM,Delay
77,20,1,AM,Delay
78,1,1,AM,Delay
78,2,0,AM,Delay
78,3,0,AM,Delay
78,4,0,AM,Delay
78,5,0,AM,Delay
78,6,1,AM,Delay
78,7,1,AM,Delay
78,8,0,AM,Delay
78,9,0,AM,Delay
78,10,0,AM,Delay
78,11,0,AM,Delay
78,12,1,AM,Delay
78,13,0,AM,Delay
78,14,0,AM,Delay
78,15,1,AM,Delay
78,16,0,AM,Delay
78,17,0,AM,Delay
78,18,1,AM,Delay
78,19,0,AM,Delay
78,20,0,AM,Delay
79,1,0,AM,Delay
79,2,0,AM,Delay
79,3,0,AM,Delay
79,4,1,AM,Delay
79,5,0,AM,Delay
79,6,0,AM,Delay
79,7,1,AM,Delay
79,8,1,AM,Delay
79,9,0,AM,Delay
79,10,0,AM,Delay
79,11,1,AM,Delay
79,12,1,AM,Delay
79,13,0,AM,Delay
79,14,1,AM,Delay
79,15,0,AM,Delay
79,16,1,AM,Delay
79,17,1,AM,Delay
79,18,0,AM,Delay
79,19,1,AM,Delay
79,20,0,AM,Delay
80,1,1,AM,Delay
80,2,1,AM,Delay
80,3,0,AM,Delay
80,4,1,AM,Delay
80,5,0,AM,Delay
80,6,0,AM,Delay
80,7,0,AM,Delay
80,8,0,AM,Delay
80,9,0,AM,Delay
80,10,1,AM,Delay
80,11,0,AM,Delay
80,12,0,AM,Delay
80,13,0,AM,Delay
80,14,0,AM,Delay
80,15,1,AM,Delay
80,16,0,AM,Delay
80,17,1,AM,Delay
80,18,0,AM,Delay
80,19,0,AM,Delay
80,20,0,AM,Delay
81,1,1,AM,Delay
81,2,1,AM,Delay
81,3,1,AM,Delay
81,4,0,AM,Delay
81,5,0,AM,Delay
81,6,1,AM,Delay
81,7,1,AM,Delay
81,8,0,AM,Delay
81,9,1,AM,Delay
81,10,1,AM,Delay
81,11,0,AM,Delay
81,12,0,AM,Delay
81,13,0,AM,Delay
81,14,1,AM,Delay
81,15,1,AM,Delay
81,16,0,AM,Delay
81,17,1,AM,Delay
81,18,0,AM,Delay
81,19,0,AM,Delay
81,20,1,AM,Delay
82,1,0,AM,Delay
82,2,0,AM,Delay
82,3,1,AM,Delay
82,4,0,AM,Delay
82,5,1,AM,Delay
82,6,0,AM,Delay
82,7,0,AM,Delay
82,8,0,AM,Delay
82,9,1,AM,Delay
82,10,0,AM,Delay
82,11,0,AM,Delay
82,12,0,AM,Delay
82,13,0,AM,Delay
82,14,1,AM,Delay
82,15,0,AM,Delay
82,16,0,AM,Delay
82,17,0,AM,Delay
82,18,0,AM,Delay
82,19,0,AM,Delay
82,20,0,AM,Delay
83,1,0,AM,Delay
83,2,0,AM,Delay
83,3,1,AM,Delay
83,4,0,AM,Delay
83,5,1,AM,Delay
83,6,0,AM,Delay
83,7,0,AM,Delay
83,8,0,AM,Delay
83,9,0,AM,Delay
83,10,0,AM,Delay
83,11,1,AM,Delay
83,12,0,AM,Delay
83,13,1,AM,Delay
83,14,0,AM,Delay
83,15,0,AM,Delay
83,16,0,AM,Delay
83,17,0,AM,Delay
83,18,1,AM,Delay
83,19,0,AM,Delay
83,20,1,AM,Delay
84,1,0,AM,Delay
84,2,1,AM,Delay
84,3,1,AM,Delay
84,4,0,AM,Delay
84,5,0,AM,Delay
84,6,0,AM,Delay
84,7,1,AM,Delay
84,8,0,AM,Delay
84,9,0,AM,Delay
84,10,0,AM,Delay
84,11,1,AM,Delay
84,12,0,AM,Delay
84,13,0,AM,Delay
84,14,1,AM,Delay
84,15,0,AM,Delay
84,16,1,AM,Delay
84,17,0,AM,Delay
84,18,1,AM,Delay
84,19,1,AM,Delay
84,20,0,AM,Delay
85,1,0,AM,Delay
85,2,0,AM,Delay
85,3,1,AM,Delay
85,4,0,AM,Delay
85,5,0,AM,Delay
85,6,0,AM,Delay
85,7,1,AM,Delay
85,8,0,AM,Delay
85,9,0,AM,Delay
85,10,0,AM,Delay
85,11,1,AM,Delay
85,12,0,AM,Delay
85,13,1,AM,Delay
85,14,1,AM,Delay
85,15,0,AM,Delay
85,16,0,AM,Delay
85,17,1,AM,Delay
85,18,1,AM,Delay
85,19,0,AM,Delay
85,20,1,AM,Delay
86,1,0,AM,Delay
86,2,1,AM,Delay
86,3,1,AM,Delay
86,4,1,AM,Delay
86,5,1,AM,Delay
86,6,0,AM,Delay
86,7,1,AM,Delay
86,8,0,AM,Delay
86,9,0,AM,Delay
86,10,0,AM,Delay
86,11,0,AM,Delay
86,12,1,AM,Delay
86,13,0,AM,Delay
86,14,1,AM,Delay
86,15,0,AM,Delay
86,16,1,AM,Delay
86,17,0,AM,Delay
86,18,0,AM,Delay
86,19,1,AM,Delay
86,20,0,AM,Delay
87,1,1,AM,Delay
87,2,0,AM,Delay
87,3,1,AM,Delay
87,4,0,AM,Delay
87,5,0,AM,Delay
87,6,0,AM,Delay
87,7,1,AM,Delay
87,8,0,AM,Delay
87,9,0,AM,Delay
87,10,1,AM,Delay
87,11,1,AM,Delay
87,12,0,AM,Delay
87,13,0,AM,Delay
87,14,0,AM,Delay
87,15,1,AM,Delay
87,16,1,AM,Delay
87,17,1,AM,Delay
87,18,0,AM,Delay
87,19,0,AM,Delay
87,20,0,AM,Delay
88,1,0,AM,Delay
88,2,1,AM,Delay
88,3,1,AM,Delay
88,4,1,AM,Delay
88,5,0,AM,Delay
88,6,0,AM,Delay
88,7,0,AM,Delay
88,8,0,AM,Delay
88,9,1,AM,Delay
88,10,1,AM,Delay
88,11,1,AM,Delay
88,12,0,AM,Delay
88,13,1,AM,Delay
88,14,1,AM,Delay
88,15,1,AM,Delay
88,16,0,AM,Delay
88,17,1,AM,Delay
88,18,1,AM,Delay
88,19,0,AM,Delay
88,20,1,AM,Delay
89,1,0,AM,Delay
89,2,0,AM,Delay
89,3,1,AM,Delay
89,4,0,AM,Delay
89,5,0,AM,Delay
89,6,0,AM,Delay
89,7,0,AM,Delay
89,8,0,AM,Delay
89,9,0,AM,Delay
89,10,0,AM,Delay
89,11,1,AM,Delay
89,12,1,AM,Delay
89,13,0,AM,Delay
89,14,1,AM,Delay
89,15,1,AM,Delay
89,16,1,AM,Delay
89,17,0,AM,Delay
89,18,1,AM,Delay
89,19,1,AM,Delay
89,20,0,AM,Delay
90,1,1,AM,Delay
90,2,0,AM,Delay
90,3,1,AM,Delay
90,4,0,AM,Delay
90,5,0,AM,Delay
90,6,1,AM,Delay
90,7,0,AM,Delay
90,8,0,AM,Delay
90,9,1,AM,Delay
90,10,1,AM,Delay
90,11,1,AM,Delay
90,12,0,AM,Delay
90,13,1,AM,Delay
90,14,0,AM,Delay
90,15,1,AM,Delay
90,16,1,AM,Delay
90,17,0,AM,Delay
90,18,1,AM,Delay
90,19,0,AM,Delay
90,20,0,AM,Delay
91,1,1,AM,Delay
91,2,0,AM,Delay
91,3,1,AM,Delay
91,4,1,AM,Delay
91,5,1,AM,Delay
91,6,0,AM,Delay
91,7,1,AM,Delay
91,8,1,AM,Delay
91,9,1,AM,Delay
91,10,0,AM,Delay
91,11,0,AM,Delay
91,12,1,AM,Delay
91,13,1,AM,Delay
91,14,0,AM,Delay
91,15,0,AM,Delay
91,16,1,AM,Delay
91,17,1,AM,Delay
91,18,1,AM,Delay
91,19,0,AM,Delay
91,20,0,AM,Delay
92,1,1,AM,Delay
92,2,0,AM,Delay
92,3,1,AM,Delay
92,4,1,AM,Delay
92,5,0,AM,Delay
92,6,1,AM,Delay
92,7,0,AM,Delay
92,8,0,AM,Delay
92,9,0,AM,Delay
92,10,1,AM,Delay
92,11,1,AM,Delay
92,12,0,AM,Delay
92,13,0,AM,Delay
92,14,1,AM,Delay
92,15,0,AM,Delay
92,16,0,AM,Delay
92,17,1,AM,Delay
92,18,1,AM,Delay
92,19,1,AM,Delay
92,20,1,AM,Delay
93,1,1,AM,Delay
93,2,1,AM,Delay
93,3,1,AM,Delay
93,4,0,AM,Delay
93,5,0,AM,Delay
93,6,0,AM,Delay
93,7,0,AM,Delay
93,8,0,AM,Delay
93,9,1,AM,Delay
93,10,0,AM,Delay
93,11,1,AM,Delay
93,12,0,AM,Delay
93,13,0,AM,Delay
93,14,0,AM,Delay
93,15,1,AM,Delay
93,16,1,AM,Delay
93,17,0,AM,Delay
93,18,0,AM,Delay
93,19,0,AM,Delay
93,20,0,AM,Delay
94,1,0,AM,Delay
94,2,0,AM,Delay
94,3,0,AM,Delay
94,4,0,AM,Delay
94,5,0,AM,Delay
94,6,0,AM,Delay
94,7,0,AM,Delay
94,8,0,AM,Delay
94,9,0,AM,Delay
94,10,1,AM,Delay
94,11,1,AM,Delay
94,12,0,AM,Delay
94,13,1,AM,Delay
94,14,0,AM,Delay
94,15,0,AM,Delay
94,16,1,AM,Delay
94,17,1,AM,Delay
94,18,0,AM,Delay
94,19,1,AM,Delay
94,20,1,AM,Delay
95,1,0,AM,Delay
95,2,1,AM,Delay
95,3,0,AM,Delay
95,4,0,AM,Delay
95,5,0,AM,Delay
95,6,0,AM,Delay
95,7,1,AM,Delay
95,8,1,AM,Delay
95,9,0,AM,Delay
95,10,0,AM,Delay
95,11,1,AM,Delay
95,12,0,AM,Delay
95,13,0,AM,Delay
95,14,0,AM,Delay
95,15,0,AM,Delay
95,16,0,AM,Delay
95,17,1,AM,Delay
95,18,1,AM,Delay
95,19,0,AM,Delay
95,20,0,AM,Delay
96,1,0,AM,Delay
96,2,1,AM,Delay
96,3,0,AM,Delay
96,4,1,AM,Delay
96,5,0,AM,Delay
96,6,0,AM,Delay
96,7,0,AM,Delay
96,8,0,AM,Delay
96,9,0,AM,Delay
96,10,0,AM,Delay
96,11,1,AM,Delay
96,12,0,AM,Delay
96,13,1,AM,Delay
96,14,1,AM,Delay
96,15,1,AM,Delay
96,16,1,AM,Delay
96,17,1,AM,Delay
96,18,1,AM,Delay
96,19,0,AM,Delay
96,20,0,AM,Delay
97,1,1,AM,Delay
97,2,0,AM,Delay
97,3,0,AM,Delay
97,4,0,AM,Delay
97,5,0,AM,Delay
97,6,1,AM,Delay
97,7,1,AM,Delay
97,8,1,AM,Delay
97,9,0,AM,Delay
97,10,1,AM,Delay
97,11,1,AM,Delay
97,12,0,AM,Delay
97,13,0,AM,Delay
97,14,1,AM,Delay
97,15,1,AM,Delay
97,16,0,AM,Delay
97,17,0,AM,Delay
97,18,1,AM,Delay
97,19,1,AM,Delay
97,20,1,AM,Delay
98,1,0,AM,Delay
98,2,0,AM,Delay
98,3,1,AM,Delay
98,4,1,AM,Delay
98,5,1,AM,Delay
98,6,1,AM,Delay
98,7,0,AM,Delay
98,8,0,AM,Delay
98,9,0,AM,Delay
98,10,0,AM,Delay
98,11,0,AM,Delay
98,12,1,AM,Delay
98,13,0,AM,Delay
98,14,1,AM,Delay
98,15,1,AM,Delay
98,16,0,AM,Delay
98,17,0,AM,Delay
98,18,1,AM,Delay
98,19,1,AM,Delay
98,20,0,AM,Delay
99,1,1,AM,Delay
99,2,1,AM,Delay
99,3,0,AM,Delay
99,4,0,AM,Delay
99,5,1,AM,Delay
99,6,1,AM,Delay
99,7,0,AM,Delay
99,8,1,AM,Delay
99,9,1,AM,Delay
99,10,0,AM,Delay
99,11,0,AM,Delay
99,12,0,AM,Delay
99,13,0,AM,Delay
99,14,0,AM,Delay
99,15,1,AM,Delay
99,16,0,AM,Delay
99,17,0,AM,Delay
99,18,1,AM,Delay
99,19,0,AM,Delay
99,20,0,AM,Delay
100,1,1,AM,Delay
100,2,0,AM,Delay
100,3,0,AM,Delay
100,4,1,AM,Delay
100,5,0,AM,Delay
100,6,0,AM,Delay
100,7,0,AM,Delay
100,8,0,AM,Delay
100,9,1,AM,Delay
100,10,0,AM,Delay
100,11,1,AM,Delay
100,12,0,AM,Delay
100,13,1,AM,Delay
100,14,0,AM,Delay
100,15,0,AM,Delay
100,16,1,AM,Delay
100,17,0,AM,Delay
100,18,0,AM,Delay
100,19,0,AM,Delay
100,20,1,AM,Delay
101,1,0,AM,Delay
101,2,0,AM,Delay
101,3,0,AM,Delay
101,4,0,AM,Delay
101,5,1,AM,Delay
101,6,0,AM,Delay
101,7,0,AM,Delay
101,8,0,AM,Delay
101,9,0,AM,Delay
101,10,1,AM,Delay
101,11,1,AM,Delay
101,12,1,AM,Delay
101,13,1,AM,Delay
101,14,0,AM,Delay
101,15,0,AM,Delay
101,16,0,AM,Delay
101,17,1,AM,Delay
101,18,1,AM,Delay
101,19,1,AM,Delay
101,20,0,AM,Delay
102,1,1,AM,Delay
102,2,1,AM,Delay
102,3,1,AM,Delay
102,4,0,AM,Delay
102,5,1,AM,Delay
102,6,0,AM,Delay
102,7,1,AM,Delay
102,8,0,AM,Delay
102,9,1,AM,Delay
102,10,0,AM,Delay
102,11,0,AM,Delay
102,12,1,AM,Delay
102,13,1,AM,Delay
102,14,1,AM,Delay
102,15,1,AM,Delay
102,16,1,AM,Delay
102,17,1,AM,Delay
102,18,0,AM,Delay
102,19,0,AM,Delay
102,20,1,AM,Delay
103,1,0,AM,Delay
103,2,0,AM,Delay
103,3,0,AM,Delay
103,4,1,AM,Delay
103,5,0,AM,Delay
103,6,0,AM,Delay
103,7,0,AM,Delay
103,8,0,AM,Delay
103,9,1,AM,Delay
103,10,0,AM,Delay
103,11,1,AM,Delay
103,12,0,AM,Delay
103,13,0,AM,Delay
103,14,1,AM,Delay
103,15,0,AM,Delay
103,16,1,AM,Delay
103,17,1,AM,Delay
103,18,1,AM,Delay
103,19,0,AM,Delay
103,20,1,AM,Delay
104,1,0,AM,Delay
104,2,0,AM,Delay
104,3,0,AM,Delay
104,4,0,AM,Delay
104,5,1,AM,Delay
104,6,0,AM,Delay
104,7,0,AM,Delay
104,8,0,AM,Delay
104,9,1,AM,Delay
104,10,1,AM,Delay
104,11,1,AM,Delay
104,12,1,AM,Delay
104,13,0,AM,Delay
104,14,0,AM,Delay
104,15,0,AM,Delay
104,16,0,AM,Delay
104,17,0,AM,Delay
104,18,1,AM,Delay
104,19,0,AM,Delay
104,20,0,AM,Delay
105,1,1,AM,Delay
105,2,1,AM,Delay
105,3,0,AM,Delay
105,4,1,AM,Delay
105,5,0,AM,Delay
105,6,1,AM,Delay
105,7,0,AM,Delay
105,8,0,AM,Delay
105,9,0,AM,Delay
105,10,1,AM,Delay
105,11,1,AM,Delay
105,12,1,AM,Delay
105,13,1,AM,Delay
105,14,1,AM,Delay
105,15,1,AM,Delay
105,16,0,AM,Delay
105,17,0,AM,Delay
105,18,0,AM,Delay
105,19,0,AM,Delay
105,20,1,AM,Delay
106,1,1,AM,Delay
106,2,0,AM,Delay
106,3,0,AM,Delay
106,4,0,AM,Delay
106,5,1,AM,Delay
106,6,0,AM,Delay
106,7,0,AM,Delay
106,8,1,AM,Delay
106,9,0,AM,Delay
106,10,1,AM,Delay
106,11,1,AM,Delay
106,12,0,AM,Delay
106,13,1,AM,Delay
106,14,1,AM,Delay
106,15,1,AM,Delay
106,16,0,AM,Delay
106,17,0,AM,Delay
106,18,1,AM,Delay
106,19,1,AM,Delay
106,20,1,AM,Delay
107,1,1,AM,Delay
107,2,0,AM,Delay
107,3,1,AM,Delay
107,4,0,AM,Delay
107,5,0,AM,Delay
107,6,0,AM,Delay
107,7,1,AM,Delay
107,8,0,AM,Delay
107,9,1,AM,Delay
107,10,0,AM,Delay
107,11,1,AM,Delay
107,12,1,AM,Delay
107,13,0,AM,Delay
107,14,0,AM,Delay
107,15,0,AM,Delay
107,16,1,AM,Delay
107,17,0,AM,Delay
107,18,0,AM,Delay
107,19,0,AM,Delay
107,20,0,AM,Delay
108,1,0,AM,Delay
108,2,1,AM,Delay
108,3,0,AM,Delay
108,4,1,AM,Delay
108,5,0,AM,Delay
108,6,0,AM,Delay
108,7,1,AM,Delay
108,8,1,AM,Delay
108,9,0,AM,Delay
